title,price,localisation,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description,site,date,superficie_m2,grappe,region,ville,commune,quartier,Avec_eau,Avec_electricite,Materiaux_en_dur,Toilettes_internes,cours_commune,quartier_chic,nb_pieces_classe,code_var 2014,wifi,jardin,meubler,climatisation,garage,balcon,sécuriser,étage,parking,douche,séjour,équiper,placard,salle,manger,bureau,piscine,gardien,électrogène,four,cinéma,ascenseur,double vitrage,terrasse,toilette,buanderie,chauffe,cuisine,bord_de_mer,forêt,parc,montagne,rivière,lac,zone_commerciale,pharmacie,restaurant,bar,ambassade,école,hôpital,commodités,externalités_naturelles,externalités_artificielles
location appartement 03pieces - cocody riviera faya,525000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-04 11:54:00,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-03pieces-cocody-riviera-faya-4747035,"cocody riviera faya cité sir  nouvelle construction des appartements de standing #3pièces sont disponibles pour location dans la zone de la cité sir sur l'axe angré chu - faya nouveau goudron.  * #ascenseur, * parking interne, * vidéosurveillance...  2 chambres autonomes, salon lumineux, aéré et spacieux, cuisine, toilette visiteurs, balcon/baie vitrée...  #loyer : 525.000 #infoline: #visite 5000f",ci.coinafrique.com,2024-07-04,1.0,abidjan,abidjan,abidjan,cocody,faya,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement - bietry,1700000.0,"marcory, abidjan, côte d'ivoire",appartement,4,4,2024-07-04 11:54:09,henri nzo,https://ci.coinafrique.com/annonce/appartements/location-appartement-bietry-4754942,bietry novel immeuble appart de standing avec toutes les commodités des chambres autonomes et bien lumineux avec des placards un parking interne un ascenseur un service de sécurité et des splits dans l'appatt nb accès très facile. une salle de sport  nb frais de visite 10000 frcs,ci.coinafrique.com,2024-07-04,200.0,abidjan,abidjan,abidjan,marcory,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - 2 plateaux 7ème tranche,700000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-07-04 11:54:17,esse assoa stanislas,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-2-plateaux-7eme-tranche-4745845,"location d'un très bel appartement de 4 pièces composé comme suit: 3 grandes chambres autonomes,un grand salon avec des baies vitrées,une salle á manger,wc visiteurs,un très grand balcon,une grande cuisine équipée,une buanderie,split et chauffe eau installés,un parking interne aux 2plateaux 7eme tranche",ci.coinafrique.com,2024-07-04,200.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - abidjan,80000.0,"abidjan, côte d'ivoire",appartement,3,3,2024-07-04 11:54:26,mo khan,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-abidjan-4795725,"luxe, calme et sécurité. découvrez le luxe et le confort dans notre appartement t3 situé à angré, cocody.  ce havre de lumière combine élégamment l'artisanat local avec un mobilier moderne, créant une ambiance accueillante et confortable. profitez de deux balcons offrant des vues dégagées, d'une connexion wi-fi rapide, et de la commodité d'une salle de bain privée dans chaque chambre, plus un wc visiteur. parfait pour quatre (04) voyageurs, cet appartement est idéal pour explorer abidjan tout en profitant d'un séjour relaxant et authentique...pour vous rendre compte (si ce n'est déjà fait) que « babi est le plus doux au monde ! ».",ci.coinafrique.com,2024-07-04,100.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location  appartement 3 pièces à angré,375000.0,"angré, abidjan, côte d'ivoire",appartement,3,2,2024-07-04 11:54:43,massa immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-a-angre-4794196,"appartements de 3 pièces  disponible à angre petro ivoire, socofrais. acces tres facile   -caractéristiques :  ascenseurs splits  interphone  sous sol pour parking chauffe eau  double vitrage  sécurité ...  loyer: 375,000 xof   visite sur rdv   massa immobilier",ci.coinafrique.com,2024-07-04,150.0,abidjan,abidjan,abidjan,,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces -  angré nouveau chu,575000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-07-04 11:55:11,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-angre-nouveau-chu-4770457,location  04pièces  1er étage  angre nouveau chu  acces bitumé balcon  baie vitrée  grande cuisine  buanderie  splits installés  chambres autonomes placardées  chauffe eau installé  parking interne  sécurité h24 immeuble propre. toilette visiteur  loyer 575.000frs,ci.coinafrique.com,2024-07-04,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location penthouse 5 pièces - cocody angré nouveau chu,1700000.0,"angré, abidjan, côte d'ivoire",appartement,5,5,2024-07-04 11:55:54,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-penthouse-5-pieces-cocody-angre-nouveau-chu-4764197,"appartement-luxueux #penthouse de 05pieces 4e étage  #cocody angré chu  ✅️ascenseur,  ✅️2 salons ✅️3 grandes chambres autonomes, ✅️ des balcons, ✅️buanderie, ✅️splits et chauffe-eau installés, ✅️cuisine équipée, ✅️groupe électrogène, ✅️ parking interne, ✅️ réserve d'eau. accès facile  loyer: 1,7millions",ci.coinafrique.com,2024-07-04,300.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 2 pièces - cocody angré 8eme tranche,250000.0,"cocody, abidjan, côte d'ivoire",appartement,2,2,2024-07-04 11:56:03,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-2-pieces-cocody-angre-8eme-tranche-4767925,location_flashhh #cocody_angré_8em_trche  #appart_2pieces_rdc  xaviero immobilier loue un appartement de type 2pieces doté de deux salles d'eau + un terrasse au rez de chaussée à abidjan cocody angré 8em tranche pharmacie arrum.  loyer: 250.000frs sans les meubles  300.000frs avec les meubles,ci.coinafrique.com,2024-07-04,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
louer appartement f4 à faya carrefour abatta,800000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-07-04 11:56:20,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/louer-appartement-f4-a-faya-carrefour-abatta-4793620,a louer  riviera faya carrefour abatta  appart luxueux f4   nous mettons en location  un appartement luxueux f4 au 3em étage à faya en face de la cité symphonia en bordure de voie. commodités  -piscine  -ascenseur  -2chambres autonomes placardées  -toilette visiteur -parking interne  -loyer 800mille,ci.coinafrique.com,2024-07-04,190.0,abidjan,abidjan,abidjan,cocody,abatta,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - riviera 4 m'badon,550000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-04 11:56:38,kamf immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-4-mbadon-4744571,magnifique appartement de 3 pièces en location à la riviera 4 m'badon à proximité de l'université iupa.  caractéristiques   un parking extérieur  un salon   une cuisine moderne   un service de sécurité h24  loyer mensuel : *550 000 fcfa*,ci.coinafrique.com,2024-07-04,3.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
location appartement 3 pièces - plateau,1000000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-04 11:57:05,kamf immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-plateau-4744818,location appartement de 3 pièces  au plateau   appartement spacieux et éclairé de 3 pièces situé au plateau dans un immeuble propre et sécurisé  2 chambres  cuisine avec coin buanderie  parking loyer : 1 000 000/ mois,ci.coinafrique.com,2024-07-04,3.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement meublé 4 pièces - cocody danga,2500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-07-04 11:57:14,tra yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-meuble-4-pieces-cocody-danga-4744911,"somptueux appartement meublé  de 4 pièces à louer au 5ème étage d'une résidence haut standing sis à cocody danga ,     _3 chambres climatisées dont une non indépendante , toutes commodités comprises  _ toilette visiteur _une piscine commune _une cuisine moderne avec des équipements de marques et son balcon _une buanderie avec machine à laver _un séjour spacieux et luxueux avec balcon  donnant une vue sensationnelle _wifi abord _une télévision centrale smart,wifi , nexflix et chaînes câblées intégrés  _une femme de ménage _un chauffe eau   loyer:-2.500.000 toutes charges  nb pour toutes les visites prévenir un jour avant réf cliente ambassade",ci.coinafrique.com,2024-07-04,200.0,abidjan,abidjan,abidjan,cocody,danga,1,1,1,1,0,1,4 pièces et plus,401000002,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
location penthouse  04 pieces  à cocody angré,1000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-07-04 11:57:40,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-penthouse-04-pieces-a-cocody-angre-4790016,#location  #cocody_angré  #penthouse_04pièces      des appartements neufs 03pieces et un penthouse luxueux 04pieces sont disponibles à cocody angré au cœur de la 8em tranche. - toilette visiteur  - 2&3 grandes chambres autonomes  -buanderie  -grand séjour  -des balcons -baies vitrées -des splits installés  -chauffe eau installé  -ascenseur  -gigantesque parking   -#loyer_3pieces  600.000frs  #penthouse:1million frcfa   -condition 2-2-1,ci.coinafrique.com,2024-07-04,300.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - angré nouveau chu,250000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-04 11:57:49,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-nouveau-chu-4782086,a louer  cocody angré route cité sir appartement 03pieces au rez-de-chaussée . toilette visiteur  2chambres autonomes  1grand salon buanderie  parking interne  terrasse avant  baie vitrée  loyer 250.000frcfa  condition 2-2-1,ci.coinafrique.com,2024-07-04,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - abidjan cocody angré,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-04 11:57:58,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-abidjan-cocody-angre-4747962,"abidjan cocody angré chu   nouvelle construction des appartements de standing #3pièces sont disponibles pour location dans la zone du nouveau chu d'angré gestoci   * #ascenseur, * parking interne, * vidéosurveillance...  2 chambres autonomes, salon lumineux, aéré et spacieux, cuisine, toilette visiteurs, balcon/baie vitrée...  #loyer : 500.000 #visite 5000f",ci.coinafrique.com,2024-07-04,1.0,abidjan,abidjan,abidjan,marcory,zone 3,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - riviera4,550000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-04 11:58:32,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera4-4747723,location  m'badon non loin de iupa.    appartement de type f3 avec une plus grande classe et modernité.  ✅ un salon   ✅ une cuisine moderne ouverte  ✅ une grande chambre principale autonome avec balcon   ✅ une chambre enfant autonome   ✅ une salle d'eau visiteur   ✅ un parking   ✅ un service de sécurité h24  loyer mensuel : *550.000 fcfa*  evar,ci.coinafrique.com,2024-07-04,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement duplex 6 pièces - cocody,1700000.0,"cocody, abidjan, côte d'ivoire",duplex,6,4,2024-07-04 11:59:58,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-duplex-6-pieces-cocody-4749287,"#location_des_apparts_luxueux_ #cocody_les_2plateauxvallon les appartements #luxueux de types #04pieces et deux #penthouses de 06pieces sont mis en location dans un bel immeuble situé à abidjan, cocody les  #llplateaux_vallon, près de la rue des jardins avec ascenseur, groupe électrogène, parking souterrain et toutes les commodités requises.  loyers mensuels: *04pièces 1.700.000 xof *penthouse 3.000.000 xof",ci.coinafrique.com,2024-07-04,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000006,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement - bietry,1200000.0,"marcory, abidjan, côte d'ivoire",appartement,4,4,2024-07-04 12:00:24,henri nzo,https://ci.coinafrique.com/annonce/appartements/location-appartement-bietry-4749414,bietry rue du canal appartement de standing avec toutes les commodités des chambres autonomes avec placards  un ascenseur dans l'immeuble un service de sécurité un parking interne nb appart bien lumineux un grand balcon nb frais de visite 10000 frcs,ci.coinafrique.com,2024-07-04,200.0,abidjan,abidjan,abidjan,marcory,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - riviera 4,1200000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-07-04 12:00:33,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-4-4745575,"location  appartements  4 pièces #riviera m'badon  - 1 séjours / salle à manger - 3 chambres  autonomes - 1 cuisine  - 1 toilette visiteurs  le tout dans un immeuble comprenant : - une piscine  - un parking  interne - gardiennage 24h/24  conditions de location : 2 mois de cautions, 2 mois de loyer, 1 mois d'honoraires d'agence  #loyer:  1.200.000",ci.coinafrique.com,2024-07-04,180.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement - zone 4,1000000.0,"marcory, abidjan, côte d'ivoire",appartement,4,4,2024-07-04 12:00:43,henri nzo,https://ci.coinafrique.com/annonce/appartements/location-appartement-zone-4-4749397,zone4 appart de standing avec toutes les commodités un ascenseur un parking souterrain des chambres avec placards un service de sécurité nb chambres autonomes et wc visiteur un grand balcon   nb appart bien lumineux  nb frais de visite 10000 frcs,ci.coinafrique.com,2024-07-04,200.0,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement - bietry,1300000.0,"marcory, abidjan, côte d'ivoire",appartement,3,3,2024-07-04 12:01:10,henri nzo,https://ci.coinafrique.com/annonce/appartements/location-appartement-bietry-4749384,bietry appart de standing avec toutes les commodités des chambres autonomes et spacieuses nb appart bien lumineux des chambres avec placards un ascenseur un parking un service de sécurité une salle de sport des splits déjà installés nb frais de visite 10000 frcs,ci.coinafrique.com,2024-07-04,115.0,abidjan,abidjan,abidjan,marcory,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - cocody centre,1800000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-04 12:01:19,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-centre-4745562,"à louer   à cocody danga-corniche,  un appartement de 150m2 comprenant 03 pièces avec vue sur la baie de cocody.  il dispose de 02 chambres autonomes, un séjour/salle à manger, une cuisine, un wc visiteur, une buanderie et un balcon avec vue sur la lagune.  les espaces communs comprennent un accès sécurisé, un parking intérieur, une piscine, un pool house, des espaces verts, une conciergerie et un ascenseur.  le loyer mensuel est de 1 800 000 fcfa, charges locatives incluses. pour plus d'informations,  nb: situé a 5min du plateau",ci.coinafrique.com,2024-07-04,150.0,abidjan,abidjan,abidjan,cocody,danga,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 2 pièces - angré nouveau chu,200000.0,"cocody, abidjan, côte d'ivoire",appartement,2,1,2024-07-04 12:01:28,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-2-pieces-angre-nouveau-chu-4749246,appart de type 02 pieces situé à cocody angré nouveau chu au 1er étage.  -grande chambre placardée -toilette - cuisine moderne  -chauffe eau installé  -large balcon  -salon lumineux  -loyer mensuel 200.000frs -conditions 2-2-1. -contacts :,ci.coinafrique.com,2024-07-04,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement - bietry,1300000.0,"marcory, abidjan, côte d'ivoire",appartement,3,3,2024-07-04 12:01:36,henri nzo,https://ci.coinafrique.com/annonce/appartements/location-appartement-bietry-4749376,bietry appartement de haut standing dans un nouvel immeuble avec toutes les commodités un ascenseur  parking interne des chambres autonomes nb appart avec des splits une salle de sport  un service se sécurité nb appart bien lumineux. nb frais de visite 10000 frcs,ci.coinafrique.com,2024-07-04,115.0,abidjan,abidjan,abidjan,marcory,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - riviera 4,400000.0,"cocody, abidjan, côte d'ivoire",appartement,3,2,2024-07-04 12:01:45,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-4-4765119,location appartement 3 pièces au 2em étage 3 douche très bien situé facile d'accès à 2 minutes des écoles françaises avec jardin garage loyer 400mil négociable légèrement  j'ai les clés à main ✋ visite possible avec les frais merci .,ci.coinafrique.com,2024-07-04,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
location appartement 2 pièces - cocody 2 plateaux 7eme tranche,250000.0,"cocody, abidjan, côte d'ivoire",appartement,2,1,2024-07-04 12:01:53,immobilier d'ici,https://ci.coinafrique.com/annonce/appartements/location-appartement-2-pieces-cocody-2-plateaux-7eme-tranche-4745567,en location*   ☑️```un  appartement de standing 2 pièces à louer a cocody 2 plateaux 7ème tranche. composé de : -1 chambres autonomes spacieuse avec placards -1 séjour spacieux avec balcon -1cuisine avec balcon -1toilette visiteur -parking interne/externe -acces bitumé ☑️loyer:250.000f visite possible sur rendez vous```,ci.coinafrique.com,2024-07-04,90.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement - cote d'ivoire,1400000.0,"marcory, abidjan, côte d'ivoire",appartement,4,4,2024-07-04 12:02:10,henri nzo,https://ci.coinafrique.com/annonce/appartements/location-appartement-cote-divoire-4785016,bietry un appart de standing avec toutes les commodités des splits installés des chambres autonomes un parking interne  des placards dans les chambres un chauffe eau un grand balcon un accès très facile à l'immeuble  nb un ascenseur nb frais de visite 10000 frcs,ci.coinafrique.com,2024-07-04,200.0,abidjan,abidjan,abidjan,marcory,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - riviera m badon,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-04 12:02:19,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-m-badon-4768741,très bel appartement haut standing 3 pièces à louer   cocody riviera 4 / m'badon  nous mettons à disposition pour la location  bel appartement 3 pièces  situé à la riviera 4 m'badon  2 chambres autonomes  1 séjour lumineux  1 salle d'eau visiteur  parking interne splits et chauffe eau installer  nb accès facile et bitumé  loyer mensuel 500 mille,ci.coinafrique.com,2024-07-04,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement haut standing 2 pièces - riviera m badon,300000.0,"cocody, abidjan, côte d'ivoire",appartement,2,2,2024-07-04 12:02:28,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-haut-standing-2-pieces-riviera-m-badon-4758445,"location  appartement 2 pièces de bon standing. riviera m'badon - 1 séjours / salle à manger - 1 chambres  autonome - 1 cuisine  - 1 toilette visiteurs  conditions de location : 2 mois de cautions, 2 mois de loyer, 1 mois d'honoraires d'agence loyer:  300 mille négociable . au rez de chaussé . pas de parking interne .",ci.coinafrique.com,2024-07-04,120.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location  appartement 5 pièces - golf 4,1200000.0,"cocody, abidjan, côte d'ivoire",appartement,5,5,2024-07-04 12:02:45,massa immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-golf-4-4743798,"riviera golf beach  grand appartement haut standing de 5 pièces à cocody riviera golf beach, à proximité du nouveau siège d’orange et à 5mm du pont hkb.   l' appartement est composé de:  - 03 chambres (autonomes et placardées) - 01 grand salon/salle à manger - 01 cuisine placardée - 01 boyerie  - 04 douches+wc visiteur  - des balcons - une buanderie - de grand placards - bien staffé  - des staff luminaries  - des baies vitrées  - installations splits  - installation chauffe eau - un parking interne - des camera de surveillance  - sécurité h24...  loyer: 1,200,000 xof (charges inclues)  visite sur rdv   massa immobilier",ci.coinafrique.com,2024-07-04,200.0,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - riviera 4,1200000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-07-04 12:03:11,tra yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-4-4743097,"location d'un appartement 4 pièces au 2em étage avec jardin garage et piscine très moderne accès très facile, loyer 1200000 mil zone riviera 4 ambassade de chine visite possible agence visite sur rendez-vous ferme avec les frais 5000f réf j  nb je cause uniquement avec l'intéressé principal merci",ci.coinafrique.com,2024-07-04,200.0,abidjan,abidjan,abidjan,cocody,ambassade,1,1,1,1,0,1,4 pièces et plus,401000002,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
location appartement 3 pièces - cocody riviera,400000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-04 12:05:30,ngoran mario,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-4762506,"*en location à cocody riviera -4 sol béni   appartement de 3 pièces  01 séjour lumineux,  chambre autonomes salle d’eau visiteur, balcon splits installés - chauffe-eau  - parking interne   *loyer* 400 000 fcfa.",ci.coinafrique.com,2024-07-04,160.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces  - cocody,320000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-07-04 12:06:04,ngoran mario,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-4749550,très  belle 4 pièces en penthouse nouvelle construction au 4ème étage avec toutes les chambres autonomes situé à cocody riviera palmeraie saint viateur non loin de la grande voie y4 bitumé.    loyer: 320.000 fr  nb= c'est vide,ci.coinafrique.com,2024-07-04,200.0,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
